Id,PostTypeId,AcceptedAnswerId,ParentId,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,CreationDate
32994451,1,32995391,,1,1404,"<p>I have developed a graphql server with laravel (<a href=""https://github.com/Folkloreatelier/laravel-graphql"" rel=""nofollow"">https://github.com/Folkloreatelier/laravel-graphql</a>). Now I would like to create a React application by using Relay. When I create my first component, then I receive the error: &#xA;Uncaught Error: Invariant Violation: RelayQL: Unexpected invocation at runtime. Either the Babel transform was not set up, or it failed to identify this call site. Make sure it is being used verbatim as <code>Relay.QL</code>.</p>&#xA;&#xA;<p>I still googled the error and I recognized that I need to install the Babel Relay Plugin. But to include this plugin I have to specify a schema. But I still have specified this schema on server side, why do I need this also in client side? Is there any example how to implement this when a server is still implemented (external server, e.g. no NodeJS server). </p>&#xA;&#xA;<p>Thank you for your advice. </p>&#xA;",5418798,,,,2015-11-13 06:59:52,Relay JS only on client side,<reactjs><graphql><relayjs>,1,0,0,2015-10-07 14:06:37
32995391,2,,32994451,4,,"<p>The schema for your data on the server-side is required  by <em>babel-relay-plugin</em> to do transpilation of Relay.QL fragments in Javscripts that will be delivered to the client-side. However, note that on your GraphQL server, you define the schema in Laravel GraphQL PHP classes, which you need to convert it into JSON format that <code>babel-relay-plugin</code> expects.</p>&#xA;&#xA;<p>For example, I did a similar setup with Rails and <em>graphql-ruby</em> (<a href=""https://github.com/nethsix/relay-on-rails"" rel=""nofollow"">https://github.com/nethsix/relay-on-rails</a>).</p>&#xA;&#xA;<ul>&#xA;<li>Define the data schema on my server-side using <em>graphql-ruby</em> classes in <code>app/graph</code> directory</li>&#xA;<li>Convert the schema into a JSON file using a script <code>lib/tasks/graphql.rake</code>, which I then stash into <code>app/assets/javascripts/relay/data/schema.json</code> </li>&#xA;<li>Point to the <code>schema.json</code> in your <code>babelRelayPlug.js</code> file wherever it is (mine is in <code>assets/javascripts/relay/utils/babelRelayPlugin.js</code>)</li>&#xA;</ul>&#xA;&#xA;<p>For Rails, we can easily dump the <code>graphql-ruby</code> schema to json by just calling <code>#to_json</code> method.  You may have similar methods in PHP.</p>&#xA;&#xA;<p>I compared the difference between setting up Relay on a nodejs server, vs. a non-nodejs server using an illustration here if it helps (<a href=""https://medium.com/@khor/relay-facebook-on-rails-8b4af2057152"" rel=""nofollow"">https://medium.com/@khor/relay-facebook-on-rails-8b4af2057152</a>)</p>&#xA;",5418906,,5418906,2015-11-13 06:59:52,2015-11-13 06:59:52,"",,0,1,0,2015-10-07 14:46:20
33076869,2,,32178553,5,,"<p>Define a babelRelayPlugin.js (which is run by webpack when validating the client graphql queries) as such:</p>&#xA;&#xA;<pre><code>var babelRelayPlugin   = require('babel-relay-plugin');&#xA;var introspectionQuery = require('graphql/utilities').introspectionQuery;&#xA;var request            = require('sync-request');&#xA;&#xA;var url = 'http://localhost:3000/graphql';&#xA;&#xA;var response = request('POST', url, {&#xA;   qs: {&#xA;      query: introspectionQuery&#xA;   }&#xA;});&#xA;&#xA;var schema = JSON.parse(response.body.toString('utf-8'));&#xA;&#xA;module.exports = babelRelayPlugin(schema.data, {&#xA;   abortOnError: true,&#xA;});&#xA;</code></pre>&#xA;&#xA;<p>Of course, change the url variable to whatever server url you use for development. &#xA;In webpack, include the following in your loaders definition:</p>&#xA;&#xA;<pre><code>query: {stage: 0, plugins: ['./babelRelayPlugin']}&#xA;</code></pre>&#xA;&#xA;<p>and point to the location of the above babelRelayPlugin.js file.</p>&#xA;",2396046,,,,2015-10-12 08:49:19,"",,0,0,0,2015-10-12 08:49:19
34726666,1,,,16,8868,"<p>I'm having a hard time understanding when to use <code>GraphQLInterfaceType</code> and <code>GraphQLUnionType</code>.</p>&#xA;&#xA;<p>I've RTFMs: </p>&#xA;&#xA;<ul>&#xA;<li><a href=""http://graphql.org/docs/api-reference-type-system/#graphqluniontype"" rel=""noreferrer"">http://graphql.org/docs/api-reference-type-system/#graphqluniontype</a></li>&#xA;<li><a href=""https://github.com/mugli/learning-graphql/blob/master/7.%20Deep%20Dive%20into%20GraphQL%20Type%20System.md"" rel=""noreferrer"">https://github.com/mugli/learning-graphql/blob/master/7.%20Deep%20Dive%20into%20GraphQL%20Type%20System.md</a></li>&#xA;</ul>&#xA;&#xA;<p>Can anyone offer up a real world example when these would be useful to get it through my thick head?</p>&#xA;",3155110,,,,2019-01-16 08:04:16,Real world example of GraphQLInterfaceType and GraphQLUnionType,<graphql><graphql-js>,2,0,0,2016-01-11 16:39:12
34815578,1,34816208,,3,1948,"<p>I'm writing a web app in TypeScript. The app uses React and Relay from Facebook.&#xA;My TypeScript source code gets compiled into ES6 code using the TypeScript compiler TSC. Then, the ES6 code gets transpiled into ES5 code using Babel. In order for Relay to work in the browser, a Babel plugin needs to transform the Relay GraphQL queries: <a href=""https://facebook.github.io/relay/docs/guides-babel-plugin.html"" rel=""nofollow"">https://facebook.github.io/relay/docs/guides-babel-plugin.html</a>. The problem is, because TSC first transpiles these queries, the Babel Relay plugin doesn't recognize them anymore so they don't get transpiled into something the browser understands, so the browser throws an error:</p>&#xA;&#xA;<blockquote>&#xA;  <p>Uncaught Invariant Violation: RelayQL: Unexpected invocation at&#xA;  runtime. Either the Babel transform was not set up, or it failed to&#xA;  identify this call site. Make sure it is being used verbatim as&#xA;  <code>Relay.QL</code>.</p>&#xA;</blockquote>&#xA;&#xA;<p>My TypeScript source code:</p>&#xA;&#xA;<pre><code>const SiteQuery = {&#xA;    store: () =&gt; Relay.QL`query { site }`&#xA;};&#xA;</code></pre>&#xA;&#xA;<p>... this gets compiled by TSC into something like this:</p>&#xA;&#xA;<pre><code>var SiteQuery = {\r\n    store: function () { return (_a = [\""query { site }\""], _a.raw = [\""query { site }\""], Relay.QL(_a)); var _a; }\r\n};&#xA;</code></pre>&#xA;&#xA;<p>... instead of something like this (because the Babel Relay plugin doesn't do its work properly):</p>&#xA;&#xA;<pre><code>var SiteQuery = {\n    store: function store() {\n        return (function () {\n            return {\n                fieldName: 'site',\n                kind: 'Query',\n                metadata: {},\n                name: 'Router',\n                type: 'Site'\n            };&#xA;</code></pre>&#xA;&#xA;<p>This is because the Babel Relay plugin doesn't recognize the transpiled version, and as a result it doesn't transpile the query into something the browser understands.</p>&#xA;&#xA;<p>How to make this work?</p>&#xA;",1249923,,785065,2016-01-20 01:23:54,2018-10-25 04:18:02,How to transpile a Relay query from TypeScript to ES5?,<reactjs><babeljs><relayjs><tsc><graphql-js>,3,0,0,2016-01-15 16:28:06
34816208,2,,34815578,1,,"<p>You need to tell the Typescript compiler to transpile to ES6, then use Babel with <code>babel-relay-plugin</code> and <code>es2015</code> preset to transpile the code to ES5 to run in your browser.</p>&#xA;&#xA;<p>I recommend using Webpack to orchestrate all this. These will get you started:</p>&#xA;&#xA;<ol>&#xA;<li><a href=""http://www.jbrantly.com/typescript-and-webpack/"" rel=""nofollow"">http://www.jbrantly.com/typescript-and-webpack/</a></li>&#xA;<li><a href=""http://www.jbrantly.com/es6-modules-with-typescript-and-webpack/"" rel=""nofollow"">http://www.jbrantly.com/es6-modules-with-typescript-and-webpack/</a></li>&#xA;</ol>&#xA;&#xA;<p>The posts were written for Babel 5.x, so you'll need to manually add <code>es2015</code> preset to make sure Babel compiles the ES6 sources to ES6.</p>&#xA;",357978,,,,2016-01-15 17:04:19,"",,0,2,0,2016-01-15 17:04:19
35067726,2,,35028143,2,,"<p>In the typical scenario, Relay needs the schema at compile time as you've noted. Many aspects of the design are predicated on being able to do things (like generate queries) before rendering at runtime.</p>&#xA;&#xA;<p>However, it is possible to hack things and get some runtime dynamism; for example, consider the ""Playground"" on <a href=""http://facebook.github.io/relay/"" rel=""nofollow"">the Relay website</a> which allows you to define a schema in the browser and run code against it.</p>&#xA;&#xA;<p>It does this with <a href=""https://github.com/facebook/relay/tree/master/website-prototyping-tools"" rel=""nofollow"">some nasty hacks</a>, but basically boils down to <a href=""https://github.com/facebook/relay/blob/d85bc3885743cfe240d91c26e287bde8fc40e04e/website-prototyping-tools/evalSchema.js#L27-L28"" rel=""nofollow"">calling Babel and evaling the result</a>:</p>&#xA;&#xA;<pre><code>var {code} = babel.transform(source, {code: true, ast: false});&#xA;return eval(code);&#xA;</code></pre>&#xA;&#xA;<p>Also instructive to look at: <a href=""https://github.com/facebook/relay/blob/d85bc3885743cfe240d91c26e287bde8fc40e04e/website-prototyping-tools/RelayPlayground.js#L273-L302"" rel=""nofollow"">how it updates the schema</a> and it's use of the <a href=""https://www.npmjs.com/package/relay-local-schema"" rel=""nofollow"">relay-local-schema package</a>.</p>&#xA;",2103996,,,,2016-01-28 17:10:51,"",,0,0,0,2016-01-28 17:10:51
35074285,2,,35073622,0,,"<p>I think you'd want to secure whichever endpoint is public facing. Using webpack dev server in production is not a recommended approach, but if you do need to use https then webpack dev server does provide <a href=""http://webpack.github.io/docs/webpack-dev-server.html#webpack-dev-server-cli"" rel=""nofollow"">support for doing so</a>.</p>&#xA;",294120,,,,2016-01-28 23:40:33,"",,0,3,0,2016-01-28 23:40:33
35565985,1,35613467,,3,1178,"<p>I have a GraphQL server implemented in Java and a JavaScript client querying it. What I don't like is that the client has to just <em>know</em> the schema and can not get it from the server instead and dynamically build queries against it.</p>&#xA;&#xA;<p>Now, I understand GraphiQL somehow does just that, but I'm guessing it's because its backend is also written in JavaScript so both the client and server can use it. My schema is defined in Java, but there might be a way to automatically generate a JavaScript representation that the client could use.</p>&#xA;&#xA;<p>Does such a thing already exist?</p>&#xA;",294657,,,,2016-02-24 21:26:17,Expose GraphQL schema from non-JS server to a JS client,<javascript><java><graphql><graphql-js>,1,0,0,2016-02-22 23:31:27
35595235,2,,35594802,2,,"<p>Just use <code>graphene.List(Project, ...)</code> and it should work ;)</p>&#xA;",1072990,,,,2016-02-24 06:53:56,"",,0,1,0,2016-02-24 06:53:56
35613467,2,,35565985,5,,"<blockquote>&#xA;  <p>Now, I understand GraphiQL somehow does just that, but I'm guessing it's because its backend is also written in JavaScript so both the client and server can use it.</p>&#xA;</blockquote>&#xA;&#xA;<p>Actually, (fortunately) this is not the case. It is written in Javascript, but it need not be to achieve this behavior.</p>&#xA;&#xA;<p>I've got some great news for you...</p>&#xA;&#xA;<h1>Introspection!</h1>&#xA;&#xA;<p>One of the awesome things about GraphQL is that, in fact, the client doesn't have to know anything about the schema, because it can just query the server for it using <strong>introspection</strong>. In fact, GraphiQL will use this automatically if you don't provide a schema explicitly to automagically populate it.</p>&#xA;&#xA;<p>From the Props section of the <a href=""https://github.com/graphql/graphiql"" rel=""noreferrer"">GraphiQL README</a>: </p>&#xA;&#xA;<blockquote>&#xA;  <p>schema: a GraphQLSchema instance or null if one is not to be used. If undefined is provided, GraphiQL will send an introspection query using the fetcher to produce a schema.</p>&#xA;</blockquote>&#xA;&#xA;<p>The official <a href=""http://graphql.org/docs/introspection/"" rel=""noreferrer"">GraphQL Introspection docs</a> will give you lot more information and sample queries. Their example of querying their Star Wars example schema:</p>&#xA;&#xA;<pre><code>{&#xA;  __schema {&#xA;    types {&#xA;      name&#xA;    }&#xA;  }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>This returns the names of all of the types. Introspection is part of the GraphQL spec, so every GraphQL server should be able to do it out of the box: you don't need to explicitly add any functionality.</p>&#xA;",2442219,,,,2016-02-24 21:26:17,"",,0,0,0,2016-02-24 21:26:17
35871999,1,35992122,,1,537,"<p>Let's say someone has setup a GraphQL endpoint. I want send and consume GraphQL queries from within my Rails application, as opposed to using React and Relay. </p>&#xA;&#xA;<p>Are there examples of this, or known gems or libraries?</p>&#xA;",2296615,,,,2016-03-14 15:50:52,Consuming GraphQL with rails,<ruby-on-rails><graphql>,1,3,0,2016-03-08 15:56:14
