Id,PostTypeId,AcceptedAnswerId,ParentId,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,CreationDate
38861408,2,,38753200,2,,"<p>No, you can't!</p>&#xA;&#xA;<p>Once you define a field as <code>GraphQLList</code>, you always get an array. There is no chance that you suddenly get an <code>object</code> instead of <code>array of</code>. &#xA;Same apply to other case when you define field as <code>GraphQLObjectType</code> (or any other scalar type) and you want get an array as result.</p>&#xA;&#xA;<p>Those two fields have really different purposes. </p>&#xA;&#xA;<p>Anyway, you can always add a limit logic to your <code>allPosts</code> field and limit the result to one. But, nevertheless you get always array with only one post</p>&#xA;",3042366,,,,2016-08-09 22:26:21,"",,0,0,0,2016-08-09 22:26:21
39227587,2,,39227457,5,,"<p>That's because async function is getting data, but you are trying to display it before it is fetched, therefore, you are iterating through an empty array. You can solve this problem easily by not initializing array (change <code>bankAccounts: any[] = [];</code> to <code>bankAccounts: any[];</code>) and surrounding your <code>&lt;ul&gt;</code> tags with <code>&lt;div *ngIf=""bankAccounts""&gt;&lt;/div&gt;</code>. That way, <code>bankAccounts</code> array will be undefined until data is fetched and your <code>*ngFor</code> loop will be executed right after array is populated thanks to <code>*ngIf</code> directive.</p>&#xA;",6677986,,6677986,2016-08-30 12:45:36,2016-08-30 12:45:36,"",,0,3,0,2016-08-30 12:31:21
39310994,2,,38575742,0,,<p>I am not sure using '/' is possible when declaring enumeration values.</p>&#xA;&#xA;<p>Try switching the name of 'Dog/Cat' to somthing like 'Animal'</p>&#xA;,6752498,,,,2016-09-03 20:19:40,"",,0,0,0,2016-09-03 20:19:40
39550394,1,39550564,,3,2793,"<p>How can I get info about specific user or specific repo using github GraphQL? I've try this query:</p>&#xA;&#xA;<pre><code>{&#xA;  search (query: ""torvalds"", type: USER, first: 1){&#xA;    edges {&#xA;      node {&#xA;&#xA;      }&#xA;    }&#xA;  }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>but autocomplete for node show only __typename which return string ""User"". </p>&#xA;&#xA;<p><a href=""https://graphql-explorer.githubapp.com/?variables=%7B%7D&amp;query=%7B%0A%20%20search%20(query%3A%20%22torvalds%22%2C%20type%3A%20USER%2C%20first%3A%201)%7B%0A%20%20%20%20%0A%20%20%20%20edges%20%7B%0A%20%20%20%20%20%20node%20%7B%0A%20%20%20%20%20%20%20%20__typename%0A%20%20%20%20%20%20%7D%0A%20%20%20%20%7D%0A%20%20%7D%0A%7D"" rel=""nofollow"">DEMO</a></p>&#xA;",387194,,,,2016-09-17 18:58:51,How to get info about specific user using github graphQL?,<github><graphql>,2,0,0,2016-09-17 18:36:48
39550480,2,,39550394,8,,"<p><code>search</code> returns a <code>SearchResultItem</code>, which is an interface. In order to access fields on it, you need to use a fragment on a concrete type like so:</p>&#xA;&#xA;<pre><code>{&#xA;  search (query: ""torvalds"", type: USER, first: 1){&#xA;    edges {&#xA;      node {&#xA;        ... on User {&#xA;          login&#xA;        }&#xA;      }&#xA;    }&#xA;  }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>I made a short video tour of GitHub's GraphQL API which you might find useful: <a href=""https://youtu.be/6xO87LlijoQ"" rel=""noreferrer"">https://youtu.be/6xO87LlijoQ</a></p>&#xA;&#xA;<p>EDIT: If you're just looking for a user or org and know the exact name, @stubailo's answer is actually better. You'll still need to use a fragment for most fields, but you'll get just one result of type <code>RepositoryOwner</code>.</p>&#xA;",6268377,,6268377,2016-09-17 18:58:51,2016-09-17 18:58:51,"",,0,1,0,2016-09-17 18:45:31
39551325,1,39551431,,41,39827,"<p>I have a GraphQL query.&#xA;I cannot understand why it is not working.</p>&#xA;&#xA;<pre><code>{&#xA;  repositoryOwner(login: ""Naramsim"") {&#xA;    login&#xA;    repositories(first: 3, isFork: true, orderBy: {field: CREATED_AT}) {&#xA;      edges {&#xA;        node {&#xA;          description&#xA;        }&#xA;      }&#xA;    }&#xA;  }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p><a href=""https://graphql-explorer.githubapp.com/?variables=%7B%7D&amp;query=%7B%0A%20%20repositoryOwner(login%3A%20%22Naramsim%22)%20%7B%0A%20%20%20%20login%0A%20%20%20%20repositories(first%3A%203%2C%20isFork%3A%20true%2C%20orderBy%3A%20%7Bfield%3A%20CREATED_AT%7D)%20%7B%0A%20%20%20%20%20%20edges%20%7B%0A%20%20%20%20%20%20%20%20node%20%7B%0A%20%20%20%20%20%20%20%20%20%20description%0A%20%20%20%20%20%20%20%20%7D%0A%20%20%20%20%20%20%7D%0A%20%20%20%20%7D%0A%20%20%7D%0A%7D%0A"" rel=""noreferrer"">Link</a></p>&#xA;",3482533,,3997521,2019-03-18 19:31:49,2019-03-18 19:31:49,Github graphQL OrderBy,<github><graphql><github-graphql>,1,0,0,2016-09-17 20:19:36
39551431,2,,39551325,83,,"<p>You've got an error</p>&#xA;&#xA;<pre><code>Argument 'orderBy' on Field 'repositories' has an invalid value.&#xA;Expected type 'RepositoryOrder'.&#xA;</code></pre>&#xA;&#xA;<p>You forget to specify direction which is marked as mandatory. This will work:</p>&#xA;&#xA;<pre><code>{&#xA;  repositoryOwner(login: ""Naramsim"") {&#xA;    login&#xA;    repositories(first: 3, isFork: true,  orderBy: {field: CREATED_AT, direction: ASC}) {&#xA;      edges {&#xA;        node {&#xA;          description&#xA;        }&#xA;      }&#xA;    }&#xA;  }&#xA;}&#xA;</code></pre>&#xA;",4492137,,,,2016-09-17 20:30:39,"",,0,4,0,2016-09-17 20:30:39
39579506,2,,39579416,6,,"<p>When you need to make a circular reference.</p>&#xA;&#xA;<p>Look for my similiar answer here</p>&#xA;&#xA;<p><a href=""https://stackoverflow.com/questions/39256942/dynamically-creating-graphql-schema-with-circular-references/39290345#39290345"">Dynamically creating graphql schema with circular references</a></p>&#xA;",3042366,,-1,2017-05-23 10:34:12,2016-09-19 18:07:56,"",,0,2,0,2016-09-19 18:07:56
39666940,1,39674310,,4,2244,"<p>How can multiple queries be batched into a single request to GitHub's GraphQL API?</p>&#xA;&#xA;<p>For example, how would you batch these 2 queries into a single request and receive a single response? And would this technique work with many more queries (say 200)?</p>&#xA;&#xA;<pre><code>{&#xA;  repositoryOwner(login:""rails"") {&#xA;    repository(name:""rails"") {&#xA;      description&#xA;      homepageURL&#xA;    }&#xA;  }&#xA;}&#xA;&#xA;{&#xA;  repositoryOwner(login:""github"") {&#xA;    repository(name:""graphql-client"") {&#xA;      description&#xA;      homepageURL&#xA;    }&#xA;  }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>(The GitHub GraphQL API can be experimented with at <a href=""https://developer.github.com/early-access/graphql/explorer/"" rel=""nofollow"">https://developer.github.com/early-access/graphql/explorer/</a>)</p>&#xA;",67834,,,,2018-08-22 15:18:11,How to batch GitHub GraphQL API queries?,<github-api><graphql>,1,0,0,2016-09-23 18:01:48
39674310,2,,39666940,13,,"<p>You need to wrap the calls to both fields in one query:</p>&#xA;&#xA;<pre><code>{&#xA;  repositoryOwner(login:""rails"") {&#xA;    repository(name:""rails"") {&#xA;      description&#xA;      homepageURL&#xA;    }&#xA;  } &#xA;  repositoryOwner(login:""github"") {&#xA;    repository(name:""graphql-client"") {&#xA;      description&#xA;      homepageURL&#xA;    }&#xA;  }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>This will still fail though, as there are now two fields in the output with the same name (repositoryOwner), so you need to alias them:</p>&#xA;&#xA;<pre><code>{&#xA;   rails: repositoryOwner(login:""rails"") {&#xA;     repository(name:""rails"") {&#xA;       description&#xA;       homepageURL&#xA;     }&#xA;   } &#xA;   graphql_client: repositoryOwner(login:""github"") {&#xA;     repository(name:""graphql-client"") {&#xA;       description&#xA;       homepageURL&#xA;     }&#xA;   }&#xA; }&#xA;</code></pre>&#xA;&#xA;<p>See <a href=""https://github.com/mugli/learning-graphql/blob/master/3.%20Querying%20with%20Field%20Aliases%20and%20Fragments.md"" rel=""noreferrer"">this explanation</a>.</p>&#xA;&#xA;<p>If you could generate a unique alias for every one of your queries, then yes this technique should work fine.</p>&#xA;",139404,,,,2016-09-24 08:36:20,"",,0,0,0,2016-09-24 08:36:20
40012959,2,,40011181,4,,"<p>There is a <code>data</code> field because in addition there can be an <code>errors</code> field, too. In fact, if the query errored, there may only be an <code>errors</code> field and no data. In addition to those two, it's also possible to have a third key called <code>extensions</code> for - you guessed it - custom extensions.</p>&#xA;&#xA;<p>For more information, read section 7.2  of the <a href=""https://facebook.github.io/graphql/#sec-Response-Format"" rel=""nofollow"">GraphQL Draft Specification</a>.</p>&#xA;",6268377,,,,2016-10-13 05:30:26,"",,0,1,0,2016-10-13 05:30:26
40297436,1,40297712,,1,1413,"<p>The graphQL server is set up. It works properly when the values are hardcoded. Here is my invocation request:</p>&#xA;&#xA;<pre><code>""query"": ""mutation{&#xA;    createEvent(name: ""+ name +"", purpose: ""+ purpose +"", googleUserName: ""+ googleUserName +"", dateArray: ""+ JSON.stringify(dateArray) +"", attendees: [])&#xA;    {&#xA;      eventId&#xA;      name&#xA;      purpose&#xA;      googleUserName &#xA;      dateArray &#xA;      attendees{&#xA;         attendeeName&#xA;         personalizedDateSelection&#xA;         }&#xA;      }&#xA;   }""&#xA;</code></pre>&#xA;&#xA;<p>This gives the error: </p>&#xA;&#xA;<pre><code>{""errors"":&#xA;   [{""message"":&#xA;     ""Syntax Error GraphQL request (1:88) Expected :, found Name \""dateArray\""\n\n1: mutation{createEvent(name: lakshman, purpose: test, googleUserName: Diwaakartg Ganesh, dateArray: [\""Wed, Nov 9th 2016\"",\""Thu, Nov 10th 2016\"",\""Thu, Nov 3rd 2016\"",\""Wed, Nov 2nd 2016\""], attendees: [])&#xA;      {eventId&#xA;       name&#xA;       purpose&#xA;       googleUserName&#xA;       dateArray&#xA;       attendees{&#xA;          attendeeName &#xA;          personalizedDateSelection&#xA;          }&#xA;       }&#xA;    }\n}]}                                                                                      &#xA;</code></pre>&#xA;&#xA;<p><strong>There is no alignment error. I have made it so to enhance the readability</strong>&#xA;But, the above mutation works properly when hardcoded the arguments. I find it pretty difficult to find what is the cause of the error. I have tried both <strong>JSON.stringify(dateArray)</strong> and just the <strong>dateArray</strong> alone. </p>&#xA;&#xA;<p>Or is there a better approach to query GraphQL from react-redux app?</p>&#xA;",3477322,,3280944,2016-10-29 06:27:13,2016-10-29 06:27:13,sending an array to graphQL endpoint,<graphql><graphql-js>,1,0,0,2016-10-28 03:05:59
40424142,2,,40381957,0,,"<p>You can use a Union for that:</p>&#xA;&#xA;<p><a href=""http://graphql.org/graphql-js/type/#graphqluniontype"" rel=""nofollow noreferrer"">http://graphql.org/graphql-js/type/#graphqluniontype</a></p>&#xA;&#xA;<p>But as griffith_joel suggested - look closer at what you're trying to do by overloading that one field and think if it would be better off as two distinct fields. Not knowing your intent, but perhaps a non-null ""success"" field and an optional ""username"" field.</p>&#xA;",778060,,,,2016-11-04 13:39:40,"",,0,0,0,2016-11-04 13:39:40
40427609,1,40429930,,5,4774,"<p>I just started using apollo client on a React application and I'm stuck on caching.&#xA;I have a home page with a list of products where I do a query to get the id and name of those products and a product page where I do query for the ID, name, description and image.</p>&#xA;&#xA;<p>I would like that if a user visits the home page fist then a specific product page to only do a query for that product's description and image, also display the name during the loading (since I should have cached it already).&#xA;I followed ""Controlling the Store"" part of the documentation (<a href=""http://dev.apollodata.com/react/cache-updates.html"" rel=""noreferrer"">http://dev.apollodata.com/react/cache-updates.html</a>) but still couldn't resolve it.</p>&#xA;&#xA;<p>The query that is done when we go to the product page still asks for both the product's id and name whereas they should be cached since I already asked for them.</p>&#xA;&#xA;<p>I think I'm missing something but I can't figure it out.&#xA;Here is a bit of the code:</p>&#xA;&#xA;<pre><code>// Create the apollo graphql client.&#xA;const apolloClient = new ApolloClient({&#xA;    networkInterface: createNetworkInterface({&#xA;        uri: `${process.env.GRAPHQL_ENDPOINT}`&#xA;    }),&#xA;    queryTransformer: addTypename,&#xA;    dataIdFromObject: (result) =&gt; {&#xA;        if (result.id &amp;&amp; result.__typename) {&#xA;&#xA;            console.log(result.id, result.__typename); //can see this on console, seems okey&#xA;            return result.__typename + result.id;&#xA;        }&#xA;&#xA;        // Make sure to return null if this object doesn't have an ID&#xA;        return null;&#xA;    },&#xA;});&#xA;&#xA;// home page query&#xA;// return an array of objects (Product)&#xA;export default  graphql(gql`&#xA;   query ProductsQuery {&#xA;        products {&#xA;            id, name&#xA;        }&#xA;    }&#xA;`)(Home);&#xA;&#xA;//product page query&#xA;//return an object (Product)&#xA;export default graphql(gql`&#xA;   query ProductQuery($productId: ID!) {&#xA;        product(id: $productId) {&#xA;            id, name, description, image&#xA;        }&#xA;    }&#xA;`,{&#xA;    options: props =&gt; ({ variables: { productId:  props.params.id } }),&#xA;    props: ({ data: { loading, product } }) =&gt; ({&#xA;        loading,&#xA;        product,})&#xA;})(Product);&#xA;</code></pre>&#xA;&#xA;<p>And my console output:</p>&#xA;&#xA;<p><a href=""https://i.stack.imgur.com/7VAE6.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/7VAE6.png"" alt=""console output""></a></p>&#xA;",3235577,,,,2020-01-29 13:41:36,Apollo Client cache,<reactjs><graphql><apollo>,2,0,0,2016-11-04 16:32:28
40539819,2,,37665539,0,,"<p>If you are using Apollo, you can easily multiplex the errors array in the graphql response for both graphql errors AND custom errors that are machine readable using this package:</p>&#xA;&#xA;<p><a href=""https://github.com/thebigredgeek/apollo-errors"" rel=""nofollow noreferrer"">https://github.com/thebigredgeek/apollo-errors</a></p>&#xA;",1707160,,,,2016-11-11 01:27:54,"",,0,0,0,2016-11-11 01:27:54
40539826,2,,40124494,5,,"<p>With Apollo, you can easily multiplex the errors array in the graphql response for both graphql errors AND custom errors that are machine readable using this package:</p>&#xA;&#xA;<p><a href=""https://github.com/thebigredgeek/apollo-errors"" rel=""noreferrer"">https://github.com/thebigredgeek/apollo-errors</a></p>&#xA;",1707160,,,,2016-11-11 01:29:09,"",,0,0,0,2016-11-11 01:29:09
40655390,1,,,0,1416,"<p>My data is </p>&#xA;&#xA;<pre><code>Array[3]&#xA;  0: Object&#xA;    time: ""0:00"",&#xA;    value: 4&#xA;  1: Object&#xA;    time: ""0:00"",&#xA;    value: 7&#xA;  2: Object&#xA;    time: ""0:02""&#xA;    value: -6&#xA;</code></pre>&#xA;&#xA;<p>I need to push this array of data to mongodb using graphql with <strong>mutation</strong>..please give me some ideas or sample code to finish. &#xA;Thanks in Advance</p>&#xA;",7172906,,,,2016-11-17 20:57:29,I need to push array data to mongodb using graphql,<graphql><mongoose-schema>,1,0,0,2016-11-17 12:50:27
40697597,1,41481089,,34,75238,<p>I need to be able to create a user and add it's favourite movies (An array of objects with a reference to the Movies collection and his personal rating for each movie) in a single request.</p>&#xA;&#xA;<p>Something that could look like this (pseudocode)</p>&#xA;&#xA;<pre><code>var exSchema = `&#xA; type Mutation {&#xA;    addUser(&#xA;        name: String!&#xA;        favMovies: [{ movie: String! #ref to movies coll&#xA;                      personal_rating: Int! # this is different for every movie&#xA;                   }]&#xA;    ) : User&#xA; }&#xA;...&#xA;`&#xA;</code></pre>&#xA;&#xA;<p>What is the graphql way of doing this in a single request? I know I can achieve the result with multiple mutations/requests but I would like to do it in a single one.</p>&#xA;,2284676,,,,2021-10-11 14:47:17,GraphQL mutation that accepts an array of dynamic size and common scalar types in one request,<javascript><graphql><apollostack>,6,3,0,2016-11-19 20:31:39
40743273,1,40743407,,9,4807,"<p>What is wrong here?</p>&#xA;<pre><code>query='{ repositoryOwner(login : &quot;ALEXSSS&quot;) { login repositories (first : 30){ edges { node { name } } } } }'&#xA;&#xA;headers = {'Authorization': 'token xxx'}&#xA;&#xA;r2=requests.post('https://api.github.com/graphql', '{&quot;query&quot;: \&quot;'+query+'\&quot;}',headers=headers)&#xA;&#xA;print (r2.json())&#xA;</code></pre>&#xA;<p>I've got</p>&#xA;<pre><code>{'message': 'Problems parsing JSON', 'documentation_url': 'https://developer.github.com/v3'}&#xA;</code></pre>&#xA;<p>but this snippet of code below works correctly</p>&#xA;<pre><code>query1= '''{ viewer { login name } }'''  &#xA;&#xA;headers = {'Authorization': 'token xxx'} &#xA;&#xA;r2=requests.post('https://api.github.com/graphql', '{&quot;query&quot;: \&quot;'+query1+'\&quot;}',headers=headers) &#xA;&#xA;print (r2.json())&#xA;</code></pre>&#xA;<p>I've tried out to change quotes (from &quot; into ' or with &quot; and so on)  but it doesn't work.</p>&#xA;",5993278,,5993278,2022-02-14 09:29:06,2022-02-14 09:29:06,GitHub GraphQL API Problems parsing JSON,<python><python-requests><github-api><graphql>,1,0,0,2016-11-22 13:36:08
40743407,2,,40743273,13,,"<p>The problem is related with the double quotes ("").&#xA;On the first snippet, when you join the <code>'{""query"": \""'+query+'\""}'</code> with the query variable, you get the following result:</p>&#xA;&#xA;<pre><code>{""query"": ""{ repositoryOwner(login : ""ALEXSSS"") { login repositories (first : 30){ edges { node { name } } } } }""}&#xA;</code></pre>&#xA;&#xA;<p>Notice how the double quote from <code>""ALEXSSS""</code> are not escaped, therefore the resultant string is not a json valid format.</p>&#xA;&#xA;<p>When you run the second snippet, the resultant string is:</p>&#xA;&#xA;<pre><code>{""query"": ""{ viewer { login name } }""}&#xA;</code></pre>&#xA;&#xA;<p>which is a valid json string.</p>&#xA;&#xA;<p>The easiest and best solution is simply use the JSON library instead of trying to do it manually, so you won't need to worry about escaping characters.</p>&#xA;&#xA;<pre><code>import json&#xA;&#xA;query='{ repositoryOwner(login : ""ALEXSSS"") { login repositories (first : 30){ edges { node { name } } } } }'&#xA;headers = {'Authorization': 'token xxx'}&#xA;&#xA;r2=requests.post('https://api.github.com/graphql', json.dumps({""query"": query}), headers=headers)&#xA;&#xA;print (r2.json())&#xA;</code></pre>&#xA;&#xA;<p>But remember that you could also just escape the characters on the query manually:</p>&#xA;&#xA;<pre><code>query='{ repositoryOwner(login : \""ALEXSSS\"") { login repositories (first : 30){ edges { node { name } } } } }'&#xA;headers = {'Authorization': 'token xxx'}&#xA;&#xA;r2=requests.post('https://api.github.com/graphql', '{""query"": ""'+query1+'""}', headers=headers)&#xA;&#xA;print (r2.json())&#xA;</code></pre>&#xA;&#xA;<p>it works as expected :)</p>&#xA;",3097900,,3097900,2017-02-07 14:16:56,2017-02-07 14:16:56,"",,0,3,0,2016-11-22 13:41:54
